ticker,name,market,country,product_type,asset_class,sector_industry,blue_chips,market_bm,ind_bm,notion_page_id,updated_at
080220,제주반도체,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 스마트폰,[],,,3baf59db-db5b-809f-b875-e8f4d498f60c,2026-08-26T22:19:48.961638
083650,비에이치아이,KOSDAQ,한국,개별기업주식,국내주식밸류,산업재 / 기계,[],,,2f0f59db-db5b-813a-94a9-df85427e084d,2026-08-26T22:19:48.961638
084370,유진테크,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 3D낸드,[],,,301f59db-db5b-8094-aa18-c175b6c7ec05,2026-08-26T22:19:48.961638
086390,유니테스트,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 3D낸드,[],,,345f59db-db5b-8042-a468-e5d7044fca77,2026-08-26T22:19:48.961638
086520,에코프로,KOSDAQ,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(소재,부품,장비)",[],,,3bdf59db-db5b-8084-84c5-e91c853bb5d1,2026-08-26T22:19:48.961638
089030,테크윙,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 3D낸드,[],,,2f0f59db-db5b-814e-8971-e50eb83a52c2,2026-08-26T22:19:48.961638
089970,브이엠,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2018 신규 상장주,[],,,3b9f59db-db5b-80f7-ae21-d8764f687d4a,2026-08-26T22:19:48.961638
090710,휴림로봇,KOSDAQ,한국,개별기업주식,국내주식밸류,산업재 / 로봇,[],,,3b9f59db-db5b-80ff-890c-f3987be5bc49,2026-08-26T22:19:48.961638
092870,엑시콘,KOSDAQ,한국,개별기업주식,국내주식밸류,전기전자 / CXL,"[""KRX 300""]",,,36ff59db-db5b-8075-b8b1-ff93263a4cdf,2026-08-26T22:19:48.961638
094820,일진파워,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 수소에너지,[],,,345f59db-db5b-8049-aea5-e3b1d5e036da,2026-08-26T22:19:48.961638
095340,ISC,KOSDAQ,한국,개별기업주식,국내주식밸류,전기전자 / 반도체/반도체장비,[],,,2f0f59db-db5b-8190-a174-f145d65b08bf,2026-08-26T22:19:48.961638
095610,테스,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 3D낸드,[],,,301f59db-db5b-80b7-82fe-f2bb5209acb2,2026-08-26T22:19:48.961638
098460,고영,KOSDAQ,한국,개별기업주식,국내주식밸류,산업재 / 로봇,[],,,2f0f59db-db5b-8146-9b1d-da1591275e46,2026-08-26T22:19:48.961638
100130,동국S&C,KOSDAQ,한국,개별기업주식,국내주식밸류,에너지인프라 / 풍력발전,[],,,345f59db-db5b-80cd-9a04-e2a3f2f0c853,2026-08-26T22:19:48.961638
101490,에스앤에스텍,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / TFT-LCD 장비,[],,,303f59db-db5b-80f4-80a4-ecabf3fe5a73,2026-08-26T22:19:48.961638
107640,한중엔시에스,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2024 신규 상장주,[],,,3bdf59db-db5b-80cd-86f1-f4898d55a8b0,2026-08-26T22:19:48.961638
108490,로보티즈,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2018 신규 상장주,[],,,2f0f59db-db5b-81ba-bb64-f7758c524444,2026-08-26T22:19:48.961638
121600,나노신소재,KOSDAQ,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(소재,부품,장비)",[],,,3bdf59db-db5b-8015-a2ee-efe1a7713966,2026-08-26T22:19:48.961638
126340,비나텍,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 일차전지 및 이차전지 제조업,[],,,345f59db-db5b-80a7-999c-dff2b872fd56,2026-08-26T22:19:48.961638
131290,티에스이,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / LED,[],,,368f59db-db5b-80fb-9ce1-c4a003ac7f8c,2026-08-26T22:19:48.961638
131970,두산테스나,KOSDAQ,한국,개별기업주식,국내주식밸류,전기전자 / 반도체/반도체장비,[],,,303f59db-db5b-80f0-9a6e-d465cd6ff4ef,2026-08-26T22:19:48.961638
137400,피엔티,KOSDAQ,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(소재,부품,장비)",[],,,3bdf59db-db5b-8053-9438-c34cc9470450,2026-08-26T22:19:48.961638
140860,파크시스템스,KOSDAQ,한국,개별기업주식,국내주식밸류,"제조업 / 측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",[],,,2f0f59db-db5b-817b-861d-da723cc745ac,2026-08-26T22:19:48.961638
161580,필옵틱스,KOSDAQ,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(소재,부품,장비)",[],,,2f0f59db-db5b-81b7-a90e-f91fc1b1de21,2026-08-26T22:19:48.961638
166090,하나머티리얼즈,KOSDAQ,한국,개별기업주식,국내주식밸류,전기전자 / 반도체/반도체장비,[],,,35ef59db-db5b-8083-8d4a-ce7af36ae456,2026-08-26T22:19:48.961638
170920,엘티씨,KOSDAQ,한국,개별기업주식,국내주식밸류,전기전자 / 반도체/반도체장비,[],,,35ff59db-db5b-8098-8845-e1419e031ce5,2026-08-26T22:19:48.961638
178320,서진시스템,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 5G,[],,,324f59db-db5b-80a8-b73c-d42ec29703cd,2026-08-26T22:19:48.961638
183300,코미코,KOSDAQ,한국,개별기업주식,국내주식밸류,전기전자 / 반도체/반도체장비,[],,,344f59db-db5b-80c0-9b96-e3d61c8dc3d4,2026-08-26T22:19:48.961638
213420,덕산네오룩스,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / OLED,[],,,31af59db-db5b-8043-88b5-ec9edc146c60,2026-08-26T22:19:48.961638
218410,RFHIC,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 5G,[],,,2f0f59db-db5b-81a2-a404-ce227666683d,2026-08-26T22:19:48.961638
222080,SFA넥셀,KOSDAQ,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(LEP,리튬인산철)",[],,,3bdf59db-db5b-80b2-b318-cf04fbe5ee29,2026-08-26T22:19:48.961638
222800,심텍,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 3D낸드,[],,,345f59db-db5b-80da-9b18-d020b1b07bad,2026-08-26T22:19:48.961638
232140,와이씨,KOSDAQ,한국,개별기업주식,국내주식밸류,산업재 / 특수 목적용 기계 제조업,[],,,344f59db-db5b-80c4-b35f-ffd928ddac01,2026-08-26T22:19:48.961638
240810,원익IPS,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 3D낸드,[],,,3baf59db-db5b-80ed-ba33-ddc921135b13,2026-08-26T22:19:48.961638
247540,에코프로비엠,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2019 신규 상장주,[],,,3bdf59db-db5b-8020-9054-d0c0d0b79e87,2026-08-26T22:19:48.961638
277810,레인보우로보틱스,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2021 신규 상장주,[],,,368f59db-db5b-8016-a52c-cccadd8defa6,2026-08-26T22:19:48.961638
281740,레이크머티리얼즈,KOSDAQ,한국,개별기업주식,국내주식밸류,화학소재 / 기타 화학제품 제조업,[],,,345f59db-db5b-802f-afdf-e40cd039f523,2026-08-26T22:19:48.961638
297090,씨에스베어링,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2019 신규 상장주,[],,,312f59db-db5b-8013-80eb-dcf30c440e69,2026-08-26T22:19:48.961638
299030,하나기술,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2020 신규 상장주,[],,,3bdf59db-db5b-8040-92d6-e7c02db30c72,2026-08-26T22:19:48.961638
319660,피에스케이,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 3D낸드,[],,,344f59db-db5b-80e8-ba4e-ef15ede755e5,2026-08-26T22:19:48.961638
323280,태성,KOSDAQ,한국,개별기업주식,국내주식밸류,산업재 / 특수 목적용 기계 제조업,[],,,35ef59db-db5b-803c-afb3-f7c871491345,2026-08-26T22:19:48.961638
348210,넥스틴,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2020 신규 상장주,[],,,35ef59db-db5b-80f5-be7a-e2c9e0ec06c4,2026-08-26T22:19:48.961638
348340,뉴로메카,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2022 신규 상장주,[],,,368f59db-db5b-8038-9564-e9fdcb2c2a56,2026-08-26T22:19:48.961638
348370,엔켐,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2021 신규 상장주,[],,,3bdf59db-db5b-80d5-8bbd-c8c8ec197734,2026-08-26T22:19:48.961638
356860,티엘비,KOSDAQ,한국,개별기업주식,국내주식밸류,전기전자 / 전자부품 제조업,[],,,2f0f59db-db5b-812c-a4fd-eb3bcda47746,2026-08-26T22:19:48.961638
357780,솔브레인,KOSDAQ,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(소재,부품,장비)",[],,,2f0f59db-db5b-802c-b61b-e03eb3abacbf,2026-08-26T22:19:48.961638
382900,범한퓨얼셀,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2022 신규 상장주,[],,,345f59db-db5b-8003-b972-fa851fbcdfc7,2026-08-26T22:19:48.961638
388050,지투파워,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2022 신규 상장주,[],,,3baf59db-db5b-80bb-afb6-c1650dbf23b4,2026-08-26T22:19:48.961638
388720,유일로보틱스,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2022 신규 상장주,[],,,368f59db-db5b-808f-b031-e8e179e7144d,2026-08-26T22:19:48.961638
389260,대명에너지,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2022 신규 상장주,[],,,306f59db-db5b-8008-9047-faabf668fa66,2026-08-26T22:19:48.961638
389500,에스비비테크,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2022 신규 상장주,[],,,368f59db-db5b-80f3-95e6-c705fbb26d8c,2026-08-26T22:19:48.961638
399720,가온칩스,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2022 신규 상장주,[],,,35ef59db-db5b-804f-a969-eff8c5800c65,2026-08-26T22:19:48.961638
403870,HPSP,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2022 신규 상장주,[],,,2f0f59db-db5b-812f-93a7-fad66448c018,2026-08-26T22:19:48.961638
437730,삼현,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2024 신규 상장주,[],,,368f59db-db5b-80df-8e7e-f187dec90359,2026-08-26T22:19:48.961638
440110,파두,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2023 신규 상장주,[],,,344f59db-db5b-80b6-ad9f-c9ef5ba5482d,2026-08-26T22:19:48.961638
448900,한국피아이엠,KOSDAQ,한국,개별기업주식,국내주식밸류,운수장비 / 자동차 신품 부품 제조업,[],,,368f59db-db5b-8004-9f7c-d4c12b791c0b,2026-08-26T22:19:48.961638
457550,우진엔텍,KOSDAQ,한국,개별기업주식,국내주식밸류,제조업 / 2024 신규 상장주,[],,,345f59db-db5b-80d0-8700-d8c26d60b952,2026-08-26T22:19:48.961638
466100,클로봇,KOSDAQ,한국,개별기업주식,국내주식밸류,IT서비스 / 소프트웨어 개발 및 공급업,[],,,368f59db-db5b-80bb-a5cd-fbaa3c2bef0c,2026-08-26T22:19:48.961638
475400,씨메스로보틱스,KOSDAQ,한국,개별기업주식,국내주식밸류,산업재 / 특수 목적용 기계 제조업,[],,,368f59db-db5b-8049-9b17-cfcb28a19efd,2026-08-26T22:19:48.961638
000120,CJ대한통운,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 드론,[],,,38ff59db-db5b-8045-b1eb-d283c6515675,2026-08-26T22:19:48.961638
000150,두산,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 지주,"[""KOSPI 200""]",,,38af59db-db5b-8051-becd-dfa8b8189b46,2026-08-26T22:19:48.961638
000240,한국앤컴퍼니,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 지주,[],,,3bdf59db-db5b-8060-b289-d9962d15ac62,2026-08-26T22:19:48.961638
000270,기아,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 모빌리티/판매업체,"[""KOSPI 200""]",,,3bbf59db-db5b-81d1-ab56-e26f8a6dd70c,2026-08-26T22:19:48.961638
000500,가온전선,KOSPI,한국,개별기업주식,국내주식밸류,전기전자 / 북한전력설비,"[""KOSPI 200""]",,,2f0f59db-db5b-8181-b976-c8165a487094,2026-08-26T22:19:48.961638
000660,SK하이닉스,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 3D낸드,"[""KOSPI 200""]",,,2f0f59db-db5b-811a-8954-ee0e01d4568b,2026-08-26T22:19:48.961638
000720,현대건설,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 건설사,[],,,2f0f59db-db5b-8126-89cc-de4ccaf5d182,2026-08-26T22:19:48.961638
000810,삼성화재,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 보험,"[""KOSPI 200""]",,,3bbf59db-db5b-8170-82b8-fc6a2d3b9de4,2026-08-26T22:19:48.961638
000990,DB하이텍,KOSPI,한국,개별기업주식,국내주식밸류,전기전자 / 반도체/반도체장비,"[""KOSPI 200""]",,,2f0f59db-db5b-8145-9bad-ecbbe3c75754,2026-08-26T22:19:48.961638
001120,LX인터내셔널,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 니켈,[],,,3bdf59db-db5b-80db-a611-edc85ca15238,2026-08-26T22:19:48.961638
001430,세아베스틸지주,KOSPI,한국,개별기업주식,국내주식밸류,철강금속 / 철강금속,"[""KOSPI 200""]",,,3bdf59db-db5b-8037-9872-f54866cf100e,2026-08-26T22:19:48.961638
001440,대한전선,KOSPI,한국,개별기업주식,국내주식밸류,전기전자 / 북한전력설비,"[""KOSPI 200""]",,,2f0f59db-db5b-81c1-8bd5-ef6dfdf4cead,2026-08-26T22:19:48.961638
001510,SK증권,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 증권,"[""KOSPI 200""]",,,38bf59db-db5b-801e-8cad-d63c3b1ccccf,2026-08-26T22:19:48.961638
001720,신영증권,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 증권,"[""KOSPI 200""]",,,2f0f59db-db5b-812d-8c1a-c80f192f0411,2026-08-26T22:19:48.961638
003160,디아이,KOSPI,한국,개별기업주식,국내주식밸류,전기전자 / HBM,"[""KOSPI 200""]",,,344f59db-db5b-8082-beef-d8500d0c18b3,2026-08-26T22:19:48.961638
003470,유안타증권,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 증권,"[""KOSPI 200""]",,,345f59db-db5b-806f-a215-c1f622e11b16,2026-08-26T22:19:48.961638
003530,한화투자증권,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 증권,"[""KOSPI 200""]",,,344f59db-db5b-80be-b160-ff4406f72ae8,2026-08-26T22:19:48.961638
003540,대신증권,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 증권,"[""KOSPI 200""]",,,344f59db-db5b-80f3-a221-cf4e935c1026,2026-08-26T22:19:48.961638
003670,포스코퓨처엠,KOSPI,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(소재,부품,장비)","[""KOSPI 200""]",,,3bdf59db-db5b-80e7-9734-cabebe4621da,2026-08-26T22:19:48.961638
003690,코리안리,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 보험,"[""KOSPI 200""]",,,3bdf59db-db5b-80d5-92e0-c7fa2ea6b702,2026-08-26T22:19:48.961638
005070,코스모신소재,KOSPI,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(소재,부품,장비)","[""KOSPI 200""]",,,3bdf59db-db5b-8010-a5bb-eeaba878ed4e,2026-08-26T22:19:48.961638
005380,현대차,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / UAM,"[""KOSPI 200""]",,,368f59db-db5b-80c5-a34d-d0f19adf08f9,2026-08-26T22:19:48.961638
005420,코스모화학,KOSPI,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(소재,부품,장비)","[""KOSPI 200""]",,,3bdf59db-db5b-8006-b557-c9740521b33c,2026-08-26T22:19:48.961638
005490,POSCO홀딩스,KOSPI,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(소재,부품,장비)","[""KOSPI 200""]",,,38ff59db-db5b-80c3-9333-dc91643ffec2,2026-08-26T22:19:48.961638
005830,DB손해보험,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 보험,"[""KOSPI 200""]",,,3bdf59db-db5b-8027-8c4f-c5cc9d14b805,2026-08-26T22:19:48.961638
005850,에스엘,KOSPI,한국,개별기업주식,국내주식밸류,운수장비 / 자동차부품,"[""KOSPI 200""]",,,3b2f59db-db5b-8001-ba5d-f0c18dcedaae,2026-08-26T22:19:48.961638
005930,삼성전자,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 3D낸드,"[""KOSPI 200""]",,,2f0f59db-db5b-8145-b998-fa0f7eb892f1,2026-08-26T22:19:48.961638
005935,삼성전자우,KOSPI,한국,개별기업주식,국내주식밸류,nan / nan,"[""KOSPI 200""]",,,3c6f59db-db5b-8195-9c59-d43b3b4d8965,2026-08-26T22:19:48.961638
005940,NH투자증권,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 증권,"[""KOSPI 200""]",,,2f0f59db-db5b-8171-b5b2-cb3f6d0d89ea,2026-08-26T22:19:48.961638
006260,LS,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 광통신,[],,,2f0f59db-db5b-8172-8d98-ca2cf8ac4927,2026-08-26T22:19:48.961638
006340,대원전선,KOSPI,한국,개별기업주식,국내주식밸류,전기전자 / 북한전력설비,"[""KOSPI 200""]",,,2f0f59db-db5b-81db-b5e4-e14f44352e04,2026-08-26T22:19:48.961638
006400,삼성SDI,KOSPI,한국,개별기업주식,국내주식밸류,2차전지 / 2차전지(생산),"[""KOSPI 200""]",,,38ff59db-db5b-80b7-a435-df1cae2b3cb7,2026-08-26T22:19:48.961638
006800,미래에셋증권,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 증권,"[""KOSPI 200""]",,,2f1f59db-db5b-80b4-8ad7-fe9b51124a21,2026-08-26T22:19:48.961638
007660,이수페타시스,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 5G,"[""KOSPI 200""]",,,2f0f59db-db5b-81af-9432-ff0e511a86fe,2026-08-26T22:19:48.961638
007810,코리아써키트,KOSPI,한국,개별기업주식,국내주식밸류,전기전자 / CXL,"[""KOSPI 200""]",,,2f0f59db-db5b-8189-b38f-c3d71c7effe2,2026-08-26T22:19:48.961638
008060,대덕,KOSPI,한국,개별기업주식,국내주식밸류,전기전자 / PCB,[],,,38ef59db-db5b-80b6-acdc-e67f5b6c2b24,2026-08-26T22:19:48.961638
009150,삼성전기,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / LED,"[""KOSPI 200""]",,,36ff59db-db5b-8016-893c-d891bd9fdec3,2026-08-26T22:19:48.961638
009540,HD한국조선해양,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / LNG,[],,,2f0f59db-db5b-814c-a1fc-ccf01ffd44ab,2026-08-26T22:19:48.961638
009830,한화솔루션,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 그린홈,"[""KOSPI 200""]",,,2f0f59db-db5b-8148-949d-f717ac2a5784,2026-08-26T22:19:48.961638
010060,OCI홀딩스,KOSPI,한국,개별기업주식,국내주식밸류,화학소재 / 석유화학,[],,,31bf59db-db5b-80ba-8dff-ce53d5d62bb3,2026-08-26T22:19:48.961638
010120,LS ELECTRIC,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 그린홈,"[""KOSPI 200""]",,,2f0f59db-db5b-81d8-ae24-f42e7c48af02,2026-08-26T22:19:48.961638
010140,삼성중공업,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / LNG,"[""KOSPI 200""]",,,2f0f59db-db5b-81ef-a3cd-e209f2e0a43e,2026-08-26T22:19:48.961638
011070,LG이노텍,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 5G,"[""KOSPI 200""]",,,2f0f59db-db5b-81f8-a792-f77c558fedc8,2026-08-26T22:19:48.961638
011790,SKC,KOSPI,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(소재,부품,장비)","[""KOSPI 200""]",,,2f0f59db-db5b-81ba-876d-c5f3bc69d656,2026-08-26T22:19:48.961638
012330,현대모비스,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 내비게이션,"[""KOSPI 200""]",,,368f59db-db5b-80a3-bd1b-f83f92b95c2b,2026-08-26T22:19:48.961638
012450,한화에어로스페이스,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / T-50고등훈련기,"[""KOSPI 200""]",,,3bbf59db-db5b-81ec-8245-d2803587f895,2026-08-26T22:19:48.961638
014680,한솔케미칼,KOSPI,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(소재,부품,장비)","[""KOSPI 200""]",,,2f0f59db-db5b-8143-9dac-ced1f3acfb31,2026-08-26T22:19:48.961638
016360,삼성증권,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 증권,"[""KOSPI 200""]",,,2f0f59db-db5b-814d-86d5-f0de5c7f6811,2026-08-26T22:19:48.961638
016610,DB증권,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 증권,"[""KOSPI 200""]",,,344f59db-db5b-80e2-b2fa-ffa9b0b9e2e3,2026-08-26T22:19:48.961638
017670,SK텔레콤,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / UAM,[],,,3bdf59db-db5b-8058-b2dc-e7350e6fc030,2026-08-26T22:19:48.961638
017800,현대엘리베이터,KOSPI,한국,개별기업주식,국내주식밸류,산업재 / 기계,"[""KOSPI 200""]",,,3bdf59db-db5b-80de-bd5a-cc375bfc66cf,2026-08-26T22:19:48.961638
017960,한국카본,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / LNG,"[""KOSPI 200""]",,,344f59db-db5b-808d-a95b-de5bb92fcd6e,2026-08-26T22:19:48.961638
018260,삼성에스디에스,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / SI,[],,,38ff59db-db5b-802f-b648-f6251930e512,2026-08-26T22:19:48.961638
020150,롯데에너지머티리얼즈,KOSPI,한국,개별기업주식,국내주식밸류,"2차전지 / 2차전지(소재,부품,장비)","[""KOSPI 200""]",,,3bdf59db-db5b-8032-9d7e-f1a66d480190,2026-08-26T22:19:48.961638
024110,기업은행,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 은행,[],,,3bdf59db-db5b-80ab-96fe-c532da1f919b,2026-08-26T22:19:48.961638
028260,삼성물산,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 건설사,[],,,3bbf59db-db5b-81fe-9065-cfebf3012e63,2026-08-26T22:19:48.961638
029780,삼성카드,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 기타 금융업,[],,,3bdf59db-db5b-80dd-8170-d57a03dfdcd4,2026-08-26T22:19:48.961638
030000,제일기획,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 광고,[],,,3bdf59db-db5b-80bc-8dce-ebd3d871d515,2026-08-26T22:19:48.961638
030200,KT,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / IPTV,[],,,3bdf59db-db5b-80d3-8b65-f7693e3fd8a2,2026-08-26T22:19:48.961638
032640,LG유플러스,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / IPTV,[],,,3bdf59db-db5b-80d4-a460-d04189fa2d7a,2026-08-26T22:19:48.961638
032830,삼성생명,KOSPI,한국,개별기업주식,국내주식밸류,금융 / 보험,"[""KOSPI 200""]",,,3bbf59db-db5b-81ad-89b3-c704e833aac4,2026-08-26T22:19:48.961638
033780,KT&G,KOSPI,한국,개별기업주식,국내주식밸류,필수소비재 / 음식료,"[""KOSPI 200""]",,,3bbf59db-db5b-81a5-9fe5-f4731369722c,2026-08-26T22:19:48.961638
034020,두산에너빌리티,KOSPI,한국,개별기업주식,국내주식밸류,산업재 / 기계,"[""KOSPI 200""]",,,2f0f59db-db5b-81e3-9959-e85615d8e387,2026-08-26T22:19:48.961638
034730,SK,KOSPI,한국,개별기업주식,국내주식밸류,제조업 / 지능형교통시스템,[],,,3bbf59db-db5b-8157-9f41-d64e1a76ea03,2026-08-26T22:19:48.961638
